freq,unit,coicop,geo\TIME_PERIOD	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 	2018 	2019 	2020 	2021 	2022 	2023 	2024 
A,RCH_A_AVG,AP_NNRG,BG	: 	: 	: 	: 	: 	: 	20.1 	6.6 	2.3 	7.9 	6.9 	6.8 	11.4 	7.9 	5.9 	2.3 	3.2 	-0.3 	-0.1 	-0.2 	1.6 	: 	1.5 	1.7 	2.6 	0.9 	2.5 	9.5 	5.4 
A,RCH_A_AVG,AP_NNRG,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-0.2 	: 	: 	: 	-0.6 	-0.2 	-0.2 	0.3 	0.3 
A,RCH_A_AVG,AP_NNRG,CY	: 	: 	: 	: 	: 	: 	3.9 	2.6 	-3.3 	0.1 	2.4 	2.9 	3.0 	2.7 	1.2 	0.3 	2.0 	-1.5 	-0.5 	-0.6 	-0.2 	: 	1.1 	0.7 	0.8 	0.4 	1.3 	2.4 	2.2 
A,RCH_A_AVG,AP_NNRG,CZ	: 	: 	: 	: 	: 	: 	5.8 	2.1 	5.0 	3.5 	2.6 	5.2 	14.1 	6.8 	5.4 	3.2 	8.4 	3.3 	0.4 	0.2 	1.6 	: 	1.9 	1.2 	2.9 	3.3 	8.8 	12.2 	7.4 
A,RCH_A_AVG,AP_NNRG,DE	: 	: 	: 	: 	: 	: 	1.6 	1.5 	6.0 	1.5 	0.8 	2.7 	1.8 	1.1 	1.0 	1.3 	1.3 	-0.1 	1.6 	1.5 b	1.7 	: 	1.4 	1.6 	1.5 	2.1 	-0.1 	4.9 	3.5 
A,RCH_A_AVG,AP_NNRG,DK	: 	: 	: 	: 	: 	: 	3.1 	3.7 	3.2 	2.5 	1.6 	1.5 	2.5 	3.5 	2.9 	2.8 	2.0 	2.1 	1.8 	1.7 	1.3 	: 	1.3 	1.4 	1.8 	1.4 	2.6 	3.2 	2.8 
A,RCH_A_AVG,AP_NNRG,EA	: 	: 	: 	: 	: 	: 	2.1 	2.3 	4.5 	1.6 	1.3 	1.8 	2.0 	2.1 	2.0 	2.4 	2.5 	2.0 	2.2 	1.5 	1.2 	: 	1.5 	1.6 	1.7 	1.7 	1.2 	4.0 	4.0 
A,RCH_A_AVG,AP_NNRG,EA19	: 	: 	: 	: 	: 	: 	2.1 	2.4 	4.5 	1.7 	1.3 	1.9 	2.1 	2.2 	2.0 	2.4 	2.5 	2.0 	2.2 	1.5 	1.2 	: 	1.5 	1.6 	1.7 	1.7 	1.2 	4.0 	4.0 
A,RCH_A_AVG,AP_NNRG,EA20	: 	: 	: 	: 	: 	: 	2.1 	2.4 	4.5 	1.7 	1.4 	1.9 	2.1 	2.2 	2.0 	2.4 	2.5 	2.0 	2.3 	1.5 	1.2 	: 	1.5 	1.6 	1.6 	1.7 	1.2 	4.0 	4.0 
A,RCH_A_AVG,AP_NNRG,EE	: 	: 	: 	: 	: 	: 	10.1 	2.3 	6.8 	5.8 	5.0 	3.7 	10.9 	14.5 	4.7 	3.5 	2.5 	-9.8 	3.4 	3.3 	2.3 	: 	-0.6 	1.4 	-3.9 	3.3 	7.3 	12.4 	8.8 
A,RCH_A_AVG,AP_NNRG,EEA	: 	: 	: 	: 	: 	: 	2.0 	2.4 	4.4 	2.1 	1.7 	2.4 	2.8 	2.9 	2.4 	2.6 	2.8 	2.3 	2.2 	1.5 	1.4 	: 	1.6 	1.9 	2.0 	1.9 	1.9 	4.5 	: 
A,RCH_A_AVG,AP_NNRG,EL	: 	: 	: 	: 	: 	: 	1.6 	2.3 	1.7 	3.5 	3.4 	3.1 	2.0 	3.8 	3.2 	2.3 	-0.5 	-1.4 	1.3 	1.1 	1.9 	: 	0.7 	1.0 	-2.1 	-2.2 	2.9 	5.2 	2.2 
A,RCH_A_AVG,AP_NNRG,ES	: 	: 	: 	: 	: 	: 	0.8 	0.8 	1.0 	0.8 	1.8 	0.6 	1.3 	2.0 	0.5 	0.9 	6.4 	9.2 	1.5 	0.8 	0.4 	: 	0.6 	0.6 	0.3 	0.0 	-0.4 	-2.4 	2.3 
A,RCH_A_AVG,AP_NNRG,EU	: 	: 	: 	: 	: 	: 	2.0 	2.4 	4.5 	2.1 	1.7 	2.4 	2.8 	2.9 	2.4 	2.6 	2.8 	2.3 	2.2 	1.5 	1.4 	: 	1.6 	1.8 	2.0 	1.9 	1.9 	4.5 	4.4 
A,RCH_A_AVG,AP_NNRG,EU27_2020	: 	: 	: 	: 	: 	: 	3.0 	2.7 	4.5 	2.0 	1.7 	2.3 	2.7 	2.8 	2.3 	2.5 	2.7 	2.2 	2.2 	1.5 	1.4 	: 	1.5 	1.7 	2.0 	1.9 	1.9 	4.5 	4.4 
A,RCH_A_AVG,AP_NNRG,EU28	: 	: 	: 	: 	: 	: 	3.0 	2.7 	4.5 	2.2 	1.8 	2.4 	2.8 	2.9 	2.4 	2.6 	2.8 	2.3 	2.2 	1.5 	1.4 	: 	1.6 	1.8 	: 	: 	: 	: 	: 
A,RCH_A_AVG,AP_NNRG,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-0.3 	1.5 	1.6 	1.2 	1.6 	3.0 	3.0 
A,RCH_A_AVG,AP_NNRG,FR	: 	: 	: 	: 	: 	: 	3.1 	5.1 	7.2 	2.4 	2.7 	2.5 	3.3 	2.4 	2.7 	2.8 	2.8 	2.1 	2.2 	0.7 	0.3 	: 	3.3 	2.4 	2.9 	2.2 	2.0 	3.9 	5.6 
A,RCH_A_AVG,AP_NNRG,HR	: 	: 	: 	: 	: 	: 	12.5 	5.1 	4.0 	3.8 	8.9 	4.2 	5.6 	6.6 	2.8 	1.7 	2.0 	1.5 	3.0 	2.2 	1.9 	: 	1.2 	0.8 	0.2 	1.4 	3.2 	5.0 	5.3 
A,RCH_A_AVG,AP_NNRG,HU	: 	: 	: 	: 	: 	: 	8.1 	8.3 	11.2 	9.5 	6.2 	14.8 	6.6 	7.4 	6.8 	4.1 	4.4 	1.1 	-1.0 	1.6 	0.9 	: 	0.3 	1.6 	0.4 	1.4 	4.6 	8.8 	4.5 
A,RCH_A_AVG,AP_NNRG,IE	: 	: 	: 	: 	: 	: 	10.6 	11.9 	6.4 	7.4 	6.7 	6.1 	6.3 	8.6 	1.0 	5.7 	3.3 	1.8 	1.1 	10.7 	-1.9 	: 	0.9 	0.3 	2.1 	2.5 	5.7 	-0.4 	-0.9 
A,RCH_A_AVG,AP_NNRG,IT	: 	: 	: 	: 	: 	: 	1.5 	1.2 	-0.6 	-0.2 	-0.8 	-1.2 	0.1 	4.1 	4.3 	6.0 	3.9 	4.3 	4.0 	1.5 	1.7 	: 	-0.2 	1.6 	0.7 	0.9 	1.9 	2.6 	3.2 
A,RCH_A_AVG,AP_NNRG,LT	: 	: 	: 	: 	: 	: 	3.9 	0.6 	-2.9 	5.2 	6.6 	9.7 	15.2 	10.6 	3.0 	1.2 	4.0 	2.8 	3.1 	2.0 	1.5 	: 	0.7 	2.6 	5.7 	3.5 	7.0 	11.7 	7.9 
A,RCH_A_AVG,AP_NNRG,LU	: 	: 	: 	: 	: 	: 	-0.1 	4.5 	3.5 	2.6 	4.7 	5.7 	2.6 	0.3 	3.3 	6.2 	2.6 	4.8 	1.1 	0.9 	1.0 	: 	-1.9 	2.3 	-1.3 	0.7 	2.0 	-1.5 	4.0 
A,RCH_A_AVG,AP_NNRG,LV	: 	: 	: 	: 	: 	: 	2.1 	5.4 	4.1 	8.9 	11.4 	19.1 	23.2 	23.4 	3.9 	1.8 	2.3 	-0.3 	0.5 	5.7 	1.4 	: 	1.9 	2.5 	2.1 	1.2 	6.9 	10.3 	5.7 
A,RCH_A_AVG,AP_NNRG,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 d	0.0 d	0.7 d	1.3 d	2.8 d	4.0 d	4.2 d
A,RCH_A_AVG,AP_NNRG,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.7 d	4.3 d	5.2 d	3.0 d
A,RCH_A_AVG,AP_NNRG,MT	: 	: 	: 	: 	: 	: 	0.5 	1.2 	1.7 	9.6 	7.0 	-0.6 	5.7 	20.1 	1.9 	4.3 	5.8 	1.6 	-0.4 	0.2 	0.6 	: 	-0.7 	-1.3 	1.8 	-0.2 	1.0 	-3.5 	2.0 
A,RCH_A_AVG,AP_NNRG,NL	: 	: 	: 	: 	: 	: 	3.1 	3.4 	4.2 	2.0 	0.5 	0.8 	1.4 	1.8 	2.3 	1.9 	3.2 	4.4 	3.6 	2.8 	0.8 	: 	0.0 	0.7 	2.3 	1.2 	0.6 	4.6 	3.6 
A,RCH_A_AVG,AP_NNRG,NO	: 	: 	: 	: 	: 	: 	2.1 	3.7 	2.2 	3.1 	1.5 	2.9 	2.2 	4.0 	2.5 	1.1 	2.7 	2.2 	3.0 	3.6 	3.1 	: 	3.8 	3.2 	3.7 	0.7 	1.5 	1.7 	1.7 
A,RCH_A_AVG,AP_NNRG,PL	: 	: 	: 	: 	: 	: 	4.7 	2.7 	2.2 	2.1 	3.0 	4.2 	4.4 	4.1 	2.8 	3.4 	3.2 	4.7 	2.5 	1.6 	6.5 	: 	1.5 	4.0 	8.2 	6.0 	6.8 	6.0 	4.6 
A,RCH_A_AVG,AP_NNRG,PT	: 	: 	: 	: 	: 	: 	3.9 	3.6 	2.7 	2.5 	3.1 	4.4 	2.9 	1.9 	1.4 	4.5 	0.9 	2.3 	2.2 	1.3 	0.8 	: 	1.3 	0.2 	-0.5 	0.9 	1.7 	3.9 	4.4 
A,RCH_A_AVG,AP_NNRG,RO	: 	: 	: 	: 	: 	: 	26.6 	13.5 	11.1 	7.5 	5.4 	2.1 	5.9 	9.5 	6.8 	7.2 	5.5 	3.8 	2.5 	1.3 	-1.7 	: 	1.7 	2.9 	2.1 	2.0 	6.5 	7.9 	10.4 
A,RCH_A_AVG,AP_NNRG,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.6 d	1.9 d	2.4 d	2.1 d	4.7 d	7.4 d	4.8 d
A,RCH_A_AVG,AP_NNRG,SE	: 	: 	: 	: 	: 	: 	0.3 	2.2 	4.3 	2.3 	1.1 	2.2 	2.2 	2.8 	1.7 	1.9 	3.0 	2.0 	1.7 	1.2 	0.9 	: 	1.3 	2.0 	2.4 	1.7 	2.5 	4.7 	5.9 
A,RCH_A_AVG,AP_NNRG,SI	: 	: 	: 	: 	: 	: 	11.6 	7.3 	7.0 	3.5 	1.4 	2.1 	2.1 	2.0 	4.5 	0.8 	3.4 	6.3 	3.6 	1.1 	2.1 	: 	1.8 	4.3 	3.2 	2.0 	4.4 	7.9 	4.1 
A,RCH_A_AVG,AP_NNRG,SK	: 	: 	: 	: 	: 	: 	4.9 	19.0 	18.1 	9.8 	7.9 	1.9 	6.8 	6.8 	3.3 	4.4 	7.5 	2.2 	0.6 	-1.4 	1.0 	: 	0.9 	1.0 	2.0 	3.9 	8.2 	10.5 	6.3 
A,RCH_A_AVG,AP_NNRG,UK	: 	: 	: 	: 	: 	: 	2.3 	2.7 	4.5 	6.7 	5.8 	5.9 	5.4 	5.3 	4.1 	5.1 	5.7 	4.5 	3.1 	1.3 	0.8 	: 	3.4 	3.8 	: 	: 	: 	: 	: 
A,RCH_A_AVG,AP_NRG,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 d	0.0 d	0.0 d	0.0 d	0.0 d
A,RCH_A_AVG,AP_NRG,AT	: 	: 	: 	: 	: 	: 	-1.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,RCH_A_AVG,AP_NRG,BG	: 	: 	: 	: 	: 	: 	17.0 	16.3 	11.4 	6.4 	4.0 	3.9 	9.3 	5.8 	-0.5 	3.2 	8.8 	-2.8 	-2.8 	5.4 	-2.7 	: 	3.7 	4.4 	-0.1 	5.6 	14.1 	1.2 	2.3 
A,RCH_A_AVG,AP_NRG,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-0.5 	: 	3.8 	2.3 	-1.8 	0.7 	13.3 	25.1 	10.2 
A,RCH_A_AVG,AP_NRG,CY	: 	: 	: 	: 	: 	: 	-1.9 	10.0 	-2.7 	11.8 	13.2 	-0.3 	23.1 	-14.7 	21.8 	14.8 	27.4 	-8.7 	-11.2 	-20.1 	-16.3 	: 	11.9 	9.1 	-10.9 	13.9 	41.5 	7.9 	-1.6 
A,RCH_A_AVG,AP_NRG,CZ	: 	: 	: 	: 	: 	: 	4.1 	1.3 	2.2 	4.5 	10.7 	2.6 	11.7 	7.1 	3.5 	1.9 	8.3 	4.3 	0.5 	1.9 	1.0 	: 	-0.1 	8.7 	4.7 	-3.1 	17.0 	43.6 	9.3 
A,RCH_A_AVG,AP_NRG,DE	: 	: 	: 	: 	: 	: 	4.5 	5.0 	4.0 	4.2 	3.9 	6.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,RCH_A_AVG,AP_NRG,EA	: 	: 	: 	: 	: 	: 	0.6 	3.3 	1.2 	4.3 	7.0 	3.4 	6.5 	0.6 	0.7 	8.8 	8.7 	2.6 	0.7 	-1.3 	-4.0 	: 	5.1 	3.4 	-4.6 	8.6 	36.9 	9.0 	1.4 
A,RCH_A_AVG,AP_NRG,EA19	: 	: 	: 	: 	: 	: 	0.8 	3.7 	1.6 	4.4 	7.3 	3.5 	6.8 	1.0 	0.8 	8.8 	8.7 	2.6 	0.6 	-1.3 	-4.0 	: 	5.1 	3.4 	-4.6 	8.6 	36.9 	9.0 	1.4 
A,RCH_A_AVG,AP_NRG,EA20	: 	: 	: 	: 	: 	: 	0.8 	3.7 	1.6 	4.4 	7.2 	3.4 	6.7 	1.1 	0.9 	8.6 	8.8 	2.6 	0.6 	-1.3 	-4.1 	: 	5.1 	3.4 	-4.6 	8.6 	36.8 	9.0 	1.4 
A,RCH_A_AVG,AP_NRG,EE	: 	: 	: 	: 	: 	: 	14.0 	3.2 	2.3 	6.0 	6.5 	11.6 	26.2 	7.3 	5.9 	4.7 	13.0 	12.3 	-4.4 	-4.4 	-4.6 	: 	6.4 	1.2 	-5.6 	26.0 	82.7 	9.7 	1.1 
A,RCH_A_AVG,AP_NRG,EEA	: 	: 	: 	: 	: 	: 	1.0 	3.5 	2.0 	5.4 	10.5 	4.5 	9.5 	3.9 	0.9 	8.2 	7.6 	3.1 	0.9 	-1.1 	-3.0 	: 	4.8 	2.9 	-2.8 	8.3 	30.4 	10.8 	: 
A,RCH_A_AVG,AP_NRG,EL	: 	: 	: 	: 	: 	: 	4.0 	3.0 	2.1 	2.9 	2.6 	4.5 	8.8 	3.2 	4.8 	5.8 	14.9 	15.0 	7.9 	2.1 	-1.4 	: 	-2.1 	-2.2 	0.9 	8.3 	43.1 	-15.0 	0.5 
A,RCH_A_AVG,AP_NRG,ES	: 	: 	: 	: 	: 	: 	-0.9 	0.7 	0.8 	4.0 	9.6 	2.1 	8.7 	2.1 	4.2 	14.3 	9.6 	-0.2 	3.3 	-10.2 	-10.6 	: 	4.9 	-3.4 	-6.8 	4.9 	19.2 	-15.3 	0.1 
A,RCH_A_AVG,AP_NRG,EU	: 	: 	: 	: 	: 	: 	1.1 	2.9 	2.1 	5.6 	10.2 	4.8 	9.5 	4.0 	0.6 	8.3 	8.0 	3.0 	1.0 	-1.0 	-3.4 	: 	4.4 	2.9 	-2.2 	7.2 	30.4 	11.0 	2.5 
A,RCH_A_AVG,AP_NRG,EU27_2020	: 	: 	: 	: 	: 	: 	5.0 	5.1 	3.6 	5.5 	7.9 	4.4 	7.7 	3.1 	2.1 	8.0 	8.3 	1.8 	0.0 	-0.7 	-3.5 	: 	4.1 	2.7 	-2.0 	7.2 	30.4 	11.0 	2.5 
A,RCH_A_AVG,AP_NRG,EU28	: 	: 	: 	: 	: 	: 	4.8 	4.6 	4.0 	6.4 	10.4 	5.0 	9.4 	4.1 	0.7 	8.2 	8.1 	3.0 	1.1 	-1.0 	-3.4 	: 	4.4 	2.9 	: 	: 	: 	: 	: 
A,RCH_A_AVG,AP_NRG,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.6 	7.0 	0.4 	1.8 	28.7 	5.4 	-8.5 
A,RCH_A_AVG,AP_NRG,FR	: 	: 	: 	: 	: 	: 	0.5 	1.8 	-0.1 	2.7 	6.1 	2.0 	4.7 	-0.4 	3.7 	7.6 	4.4 	5.7 	3.6 	2.4 	-0.6 	: 	4.5 	3.4 	0.7 	8.5 	17.3 	13.5 	13.7 
A,RCH_A_AVG,AP_NRG,HR	: 	: 	: 	: 	: 	: 	5.7 	5.7 	1.3 	1.5 	2.2 	-0.5 	5.5 	11.0 	6.8 	1.0 	17.0 	6.0 	0.2 	-1.8 	-13.8 	: 	1.0 	5.1 	-0.7 	5.1 	10.2 	4.5 	0.6 
A,RCH_A_AVG,AP_NRG,HU	: 	: 	: 	: 	: 	: 	5.4 	7.2 	14.0 	6.9 	6.9 	24.2 	14.5 	6.6 	6.3 	6.1 	5.9 	-11.0 	-12.0 	-3.0 	-0.4 	: 	0.3 	0.3 	0.0 	0.1 	26.0 	8.9 	-5.4 
A,RCH_A_AVG,AP_NRG,IE	: 	: 	: 	: 	: 	: 	6.4 	9.5 	6.6 	14.0 	9.9 	10.8 	1.9 	1.8 	-5.8 	6.6 	12.2 	6.7 	2.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,RCH_A_AVG,AP_NRG,IT	: 	: 	: 	: 	: 	: 	-3.4 	4.1 	-1.2 	6.1 	10.6 	1.8 	9.7 	-1.7 	-4.2 	6.4 	13.0 	1.7 	-3.8 	-2.6 	-4.9 	: 	5.2 	1.9 	-9.2 	22.3 	73.7 	-6.4 	-11.6 
A,RCH_A_AVG,AP_NRG,LT	: 	: 	: 	: 	: 	: 	3.3 	-0.2 	-0.9 	2.9 	6.0 	9.7 	18.5 	19.9 	7.9 	8.2 	9.6 	-0.3 	-9.0 	-9.0 	-6.1 	: 	-0.8 	3.4 	-8.4 	11.2 	70.3 	-2.0 	-15.2 
A,RCH_A_AVG,AP_NRG,LU	: 	: 	: 	: 	: 	: 	2.4 	2.9 	2.3 	8.7 	7.0 	5.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,RCH_A_AVG,AP_NRG,LV	: 	: 	: 	: 	: 	: 	0.9 	2.1 	8.9 	1.6 	12.3 	14.4 	38.6 	12.1 	-0.4 	10.9 	10.7 	-2.2 	-1.9 	-7.5 	-11.3 	: 	3.2 	2.6 	-7.0 	6.9 	65.9 	21.5 	-16.9 
A,RCH_A_AVG,AP_NRG,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.6 d	-1.6 d	-1.2 d	0.0 d	0.0 d	0.0 d	2.9 d
A,RCH_A_AVG,AP_NRG,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.7 d	15.0 d	10.5 d	0.9 d
A,RCH_A_AVG,AP_NRG,MT	: 	: 	: 	: 	: 	: 	3.7 	2.2 	5.9 	15.9 	17.1 	-5.2 	14.5 	-2.2 	18.6 	11.8 	4.6 	-0.7 	-7.6 	-6.5 	-4.2 	: 	1.3 	2.5 	-0.6 	-1.6 	0.0 	0.0 	0.0 
A,RCH_A_AVG,AP_NRG,NL	: 	: 	: 	: 	: 	: 	2.6 	2.6 	4.2 	8.6 	7.7 	2.9 	-14.9 	7.4 	-6.7 	3.1 	4.7 	3.6 	-1.1 	-1.0 	-13.8 	: 	10.4 	12.5 	-12.0 	17.6 	114.0 	-37.0 	-2.2 
A,RCH_A_AVG,AP_NRG,NO	: 	: 	: 	: 	: 	: 	-1.5 	36.5 	-2.4 	-1.6 	27.0 	-20.8 	18.5 	-0.7 	20.2 	-4.2 	-19.1 	16.2 	-6.9 	-4.6 	23.0 	: 	27.8 	0.5 	-29.2 	83.8 	21.9 	-7.9 	-9.5 
A,RCH_A_AVG,AP_NRG,PL	: 	: 	: 	: 	: 	: 	6.2 	4.1 	2.5 	3.9 	7.4 	3.3 	8.3 	9.4 	4.7 	6.9 	7.0 	-0.5 	0.2 	0.5 	-2.2 	: 	0.2 	-1.5 	5.3 	5.7 	14.2 	18.7 	7.1 
A,RCH_A_AVG,AP_NRG,PT	: 	: 	: 	: 	: 	: 	2.5 	2.6 	2.1 	2.3 	1.4 	5.4 	3.8 	4.2 	3.1 	8.4 	15.7 	2.9 	2.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,RCH_A_AVG,AP_NRG,RO	: 	: 	: 	: 	: 	: 	42.2 	17.4 	22.0 	19.6 	15.7 	8.2 	9.9 	3.9 	4.1 	7.9 	5.4 	10.2 	1.0 	2.1 	-3.9 	: 	10.0 	1.9 	-0.9 	2.4 	24.9 	0.7 	-4.5 
A,RCH_A_AVG,AP_NRG,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.2 d	0.9 d	0.0 d	-0.6 d	1.9 d	14.9 d	10.3 d
A,RCH_A_AVG,AP_NRG,SE	: 	: 	: 	: 	: 	: 	2.2 	2.6 	3.1 	2.4 	0.9 	1.6 	2.4 	3.4 	1.8 	2.8 	3.1 	1.6 	1.4 	0.7 	0.8 	: 	0.3 	1.8 	2.0 	1.3 	2.0 	2.5 	6.8 
A,RCH_A_AVG,AP_NRG,SI	: 	: 	: 	: 	: 	: 	2.8 	2.6 	3.2 	3.0 	4.9 	4.7 	12.9 	-0.8 	17.4 	5.6 	12.2 	-3.6 	-0.8 	-1.5 	-8.3 	: 	11.1 	14.3 	-1.9 	18.5 	26.8 	2.2 	0.1 
A,RCH_A_AVG,AP_NRG,SK	: 	: 	: 	: 	: 	: 	3.6 	23.7 	15.3 	8.6 	15.0 	2.4 	4.0 	3.6 	-3.5 	8.9 	5.5 	-0.6 	-2.3 	-2.5 	-3.1 	: 	1.6 	6.5 	4.0 	-5.1 	15.6 	10.0 	-0.2 
A,RCH_A_AVG,AP_NRG,UK	: 	: 	: 	: 	: 	: 	3.1 	1.4 	6.5 	12.3 	26.2 	8.0 	17.4 	8.9 	-4.2 	9.2 	8.3 	7.6 	5.1 	-2.4 	-3.0 	: 	6.3 	4.0 	: 	: 	: 	: 	: 
A,RCH_A_AVG,CP00,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.2 d	1.8 d	1.7 d	2.2 d	2.3 d	6.6 d	5.3 d	2.6 d
A,RCH_A_AVG,CP00,AT	1.8 	1.2 	0.8 	0.5 	2.0 	2.3 	1.7 	1.3 	2.0 	2.1 	1.7 	2.2 	3.2 	0.4 	1.7 	3.6 	2.6 	2.1 	1.5 	0.8 	1.0 	2.2 	2.1 	1.5 	1.4 	2.8 	8.6 	7.7 	2.9 
A,RCH_A_AVG,CP00,BE	1.8 	1.5 	0.9 	1.1 	2.7 	2.4 	1.5 	1.5 	1.9 	2.5 	2.3 	1.8 	4.5 	0.0 	2.3 	3.4 	2.6 	1.2 	0.5 	0.6 	1.8 	2.2 	2.3 	1.2 	0.4 	3.2 	10.3 	2.3 	4.3 
A,RCH_A_AVG,CP00,BG	: 	: 	18.7 	2.6 	10.3 	7.4 	5.8 	2.3 	6.1 	6.0 	7.4 	7.6 	12.0 	2.5 	3.0 	3.4 	2.4 	0.4 	-1.6 	-1.1 	-1.3 	1.2 	2.6 	2.5 	1.2 	2.8 	13.0 	8.6 	2.6 
A,RCH_A_AVG,CP00,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.0 	0.8 	2.4 	-0.7 	0.6 	0.1 	-0.7 	0.1 	0.0 	-0.8 	-0.5 	0.6 	0.9 	0.4 	-0.8 	0.5 	2.7 	2.3 	1.1 
A,RCH_A_AVG,CP00,CY	: 	3.3 	2.3 	1.1 	4.9 	2.0 	2.8 	4.0 	1.9 	2.0 	2.2 	2.2 	4.4 	0.2 	2.6 	3.5 	3.1 	0.4 	-0.3 	-1.5 	-1.2 	0.7 	0.8 	0.5 	-1.1 	2.3 	8.1 	3.9 	2.3 
A,RCH_A_AVG,CP00,CZ	9.1 d	8.0 	9.7 	1.8 	3.9 	4.5 	1.4 	-0.1 	2.6 	1.6 	2.1 	2.9 	6.3 	0.6 	1.2 	2.2 	3.5 	1.4 	0.4 	0.3 	0.6 	2.4 	2.0 	2.6 	3.3 	3.3 	14.8 	12.0 	2.7 
A,RCH_A_AVG,CP00,DE	0.6 	1.5 	0.6 	0.6 	1.4 	1.9 	1.3 	1.1 	1.8 	1.9 	1.8 	2.3 	2.8 	0.2 	1.1 	2.5 	2.2 	1.6 	0.8 	0.7 	0.4 	1.7 	1.9 	1.4 	0.4 	3.2 	8.7 	6.0 	2.5 
A,RCH_A_AVG,CP00,DK	2.1 	1.9 	1.3 	2.0 	2.8 	2.3 	2.4 	2.0 	0.9 	1.7 	1.8 	1.7 	3.6 	1.0 	2.2 	2.7 	2.4 	0.5 	0.4 	0.2 	0.0 	1.1 	0.7 	0.7 	0.3 	1.9 	8.5 	3.4 	1.3 
A,RCH_A_AVG,CP00,EA	: 	1.6 	1.1 	1.1 	2.1 	2.3 	2.3 	2.1 	2.1 	2.2 	2.2 	2.1 	3.3 	0.3 	1.6 	2.7 	2.5 	1.4 	0.4 	0.2 	0.2 	1.5 	1.8 	1.2 	0.3 	2.6 	8.4 	5.4 	2.4 
A,RCH_A_AVG,CP00,EA19	: 	1.7 	1.2 	1.2 	2.2 	2.4 	2.3 	2.1 	2.2 	2.2 	2.2 	2.2 	3.3 	0.3 	1.6 	2.7 	2.5 	1.3 	0.4 	0.2 	0.2 	1.5 	1.8 	1.2 	0.3 	2.6 	8.4 	5.4 	2.4 
A,RCH_A_AVG,CP00,EA20	: 	: 	: 	: 	: 	2.4 	2.3 	2.1 	2.2 	2.2 	2.2 	2.2 	3.4 	0.3 	1.6 	2.7 	2.5 	1.4 	0.4 	0.2 	0.2 	1.5 	1.8 	1.2 	0.3 	2.6 	8.4 	5.4 	2.4 
A,RCH_A_AVG,CP00,EE	19.8 	9.3 	8.8 	3.1 	3.9 	5.6 	3.6 	1.4 	3.0 	4.1 	4.4 	6.7 	10.6 	0.2 	2.7 	5.1 	4.2 	3.2 	0.5 	0.1 	0.8 	3.7 	3.4 	2.3 	-0.6 	4.5 	19.4 	9.1 	3.7 
A,RCH_A_AVG,CP00,EEA	: 	1.7 	1.3 	1.2 	1.9 	2.2 	2.1 	2.0 	2.0 	2.2 	2.2 	2.3 	3.7 	1.0 	2.1 	3.1 	2.6 	1.5 	0.6 	0.1 	0.3 	1.7 	1.9 	1.5 	0.7 	2.9 	9.2 	6.4 	2.6 
